Time Stamp,Value,Standard Deviation,Mean,Variance
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:35,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:36,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:37,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:38,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:39,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:40,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:41,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:42,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:43,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:44,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:45,59.0
22:23:46,59.0
,,15.612749699149173,57.608552631578945,243.7579531682826
